,userID,rating,area
6575,1204203,5.0,제주특별자치도 서귀포시
6581,1204601,4.0,대전광역시 서구
6582,1204601,3.0,충청북도 음성군
6583,1204801,3.0,충청북도 보은군
6584,1204801,3.0,충청북도 보은군
6585,1204801,3.0,충청남도 보령시
6586,1204901,3.0,대전광역시 중구
6587,1204901,3.0,대전광역시 중구
6588,1204901,3.0,대전광역시 중구
6589,1204902,3.0,대전광역시 중구
6590,1205101,4.0,대전광역시 동구
6591,1205101,3.0,충청남도 금산군
6593,1205302,4.0,충청북도 옥천군
6594,1205302,3.0,충청북도 옥천군
6595,1205302,4.0,충청남도 서천군
6596,1205402,3.0,서울특별시 서대문구
6597,1205402,3.0,서울특별시 강남구
6598,1205402,3.0,대전광역시 중구
6600,1205501,4.0,강원도 강릉시
6601,1205502,4.0,전라남도 여수시
6602,1205501,4.0,제주특별자치도 서귀포시
6603,1205501,4.0,제주특별자치도 서귀포시
6604,1205601,4.0,강원도 속초시
6605,1205601,4.0,충청북도 보은군
6606,1205601,4.0,제주특별자치도 서귀포시
6607,1205601,4.0,제주특별자치도 서귀포시
6608,1205703,4.0,대전광역시 서구
6609,1205702,4.0,충청북도 보은군
6610,1205702,4.0,충청북도 보은군
6611,1205702,4.0,경상북도 포항시
6622,1206104,4.0,충청남도 계룡시
6623,1206104,4.0,경상남도 통영시
6627,1206201,4.0,대전광역시 중구
6628,1206201,4.0,대전광역시 중구
6629,1206201,4.0,대전광역시 중구
6630,1206201,5.0,경기도 양평군
6631,1206201,4.0,충청북도 영동군
6632,1206201,4.0,전라북도 고창군
6633,1206201,4.0,경상남도 통영시
6639,1206401,4.0,경기도 양평군
6640,1206401,4.0,충청북도 영동군
6642,1206702,4.0,충청북도 영동군
6644,1206801,4.0,충청북도 영동군
6645,1206801,4.0,충청북도 영동군
6649,1207003,4.0,충청북도 충주시
6650,1207001,4.0,충청남도 서천군
6652,1207103,4.0,서울특별시 광진구
6653,1207103,4.0,서울특별시 서대문구
6654,1207103,4.0,서울특별시 강남구
6655,1207101,4.0,경기도 수원시
6656,1207103,4.0,강원도 춘천시
6657,1207101,4.0,충청북도 괴산군
6658,1207101,4.0,충청남도 천안시
6659,1207101,4.0,충청남도 공주시
6660,1207101,3.0,충청남도 당진시
6661,1207101,4.0,충청남도 서천군
6664,1207204,4.0,전라남도 여수시
6671,1207501,4.0,충청남도 태안군
6677,1207701,4.0,강원도 평창군
6678,1207701,4.0,강원도 인제군
6679,1207702,4.0,충청남도 서천군
6680,1207701,4.0,전라북도 정읍시
6681,1207701,4.0,전라북도 정읍시
6682,1207701,4.0,전라북도 부안군
6683,1207701,4.0,전라남도 강진군
6684,1207701,4.0,경상북도 청송군
6685,1207701,4.0,경상남도 산청군
6687,1208102,4.0,경기도 오산시
6688,1208102,4.0,충청남도 아산시
6689,1208102,4.0,충청남도 예산군
6690,1208102,4.0,충청남도 예산군
6692,1208205,5.0,부산광역시 수영구
6693,1208204,4.0,대구광역시 중구
6694,1208204,4.0,충청북도 괴산군
6695,1208204,4.0,충청남도 공주시
6696,1208205,4.0,충청남도 보령시
6700,1208402,3.0,충청남도 아산시
6703,1208501,4.0,강원도 강릉시
6704,1208501,4.0,강원도 고성군
6705,1208501,4.0,강원도 고성군
6706,1208502,4.0,충청남도 공주시
6707,1208802,4.0,강원도 속초시
6708,1208801,4.0,전라북도 군산시
6710,1208903,4.0,경기도 수원시
6711,1208901,3.0,경기도 성남시
6712,1208901,3.0,경기도 성남시
6713,1208903,4.0,경기도 성남시
6717,1209201,3.0,부산광역시 동래구
6718,1209201,4.0,부산광역시 해운대구
6719,1209201,4.0,부산광역시 해운대구
6720,1209201,4.0,울산광역시 울주군
6721,1209201,4.0,강원도 강릉시
6722,1209201,4.0,강원도 동해시
6723,1209201,5.0,강원도 정선군
6724,1209201,4.0,충청남도 천안시
6725,1209201,4.0,충청남도 서산시
6726,1209201,4.0,충청남도 서산시
6727,1209201,4.0,전라남도 여수시
6728,1209201,4.0,전라남도 여수시
6729,1209201,4.0,전라남도 여수시
6730,1209201,5.0,전라남도 장흥군
6731,1209201,3.0,경상북도 경주시
6732,1209201,4.0,경상북도 청송군
6733,1209201,4.0,경상북도 영덕군
6734,1209201,4.0,경상북도 울진군
6735,1209201,4.0,경상남도 사천시
6736,1209201,4.0,경상남도 사천시
6737,1209201,5.0,경상남도 거제시
6738,1209201,5.0,경상남도 거제시
6741,1209604,5.0,경기도 남양주시
6742,1209602,4.0,강원도 강릉시
6749,1209804,4.0,서울특별시 마포구
6750,1209802,4.0,서울특별시 중구
6751,1209804,4.0,서울특별시 강남구
6752,1209801,4.0,경기도 수원시
6753,1209804,4.0,경기도 성남시
6754,1209801,4.0,경기도 남양주시
6755,1209801,4.0,강원도 영월군
6756,1209802,4.0,충청북도 청주시
6757,1209802,4.0,충청북도 괴산군
6758,1209802,4.0,충청북도 단양군
6759,1209802,4.0,전라남도 구례군
6762,1209901,4.0,경기도 안성시
6763,1209901,4.0,경기도 안성시
6764,1209901,4.0,경기도 안성시
6765,1209901,4.0,경기도 안성시
6766,1209901,4.0,경기도 안성시
6767,1209901,4.0,충청북도 청주시
6768,1209901,4.0,충청북도 음성군
6769,1209901,4.0,충청북도 음성군
6770,1209901,4.0,충청북도 음성군
6771,1209901,4.0,충청북도 음성군
6772,1209901,4.0,충청남도 천안시
6773,1209901,4.0,충청남도 천안시
6774,1209901,4.0,충청남도 천안시
6775,1209901,4.0,충청남도 천안시
6776,1209901,4.0,충청남도 천안시
6777,1209901,4.0,충청남도 천안시
6778,1209901,4.0,충청남도 천안시
6779,1209902,4.0,충청남도 아산시
6783,1210501,3.0,충청남도 예산군
6784,1210501,4.0,전라북도 정읍시
6787,1210602,3.0,인천광역시 동구
6788,1210602,4.0,충청남도 보령시
6789,1210602,3.0,충청남도 예산군
6790,1210602,4.0,전라북도 전주시
6791,1210801,4.0,충청남도 공주시
6792,1210901,4.0,충청남도 보령시
6793,1210901,4.0,충청남도 보령시
6794,1210901,3.0,충청남도 청양군
6795,1211002,4.0,부산광역시 동래구
6796,1211002,4.0,경기도 양평군
6797,1211002,4.0,경기도 양평군
6798,1211002,4.0,경기도 양평군
6799,1211002,4.0,경기도 양평군
6800,1211002,4.0,경기도 양평군
6801,1211002,3.0,강원도 원주시
6802,1211002,4.0,강원도 속초시
6803,1211002,5.0,강원도 평창군
6804,1211002,4.0,강원도 평창군
6805,1211002,4.0,강원도 인제군
6806,1211002,3.0,충청북도 제천시
6807,1211001,3.0,전라북도 전주시
6808,1211002,5.0,전라북도 순창군
6809,1211001,4.0,전라북도 고창군
6810,1211001,5.0,전라남도 여수시
6811,1211002,4.0,전라남도 구례군
6812,1211002,4.0,경상남도 남해군
6813,1211102,4.0,인천광역시 동구
6814,1211102,3.0,충청남도 예산군
6815,1211103,4.0,전라북도 전주시
6816,1211201,2.0,인천광역시 계양구
6817,1211201,4.0,충청남도 예산군
6818,1211302,4.0,강원도 강릉시
6819,1211302,4.0,충청남도 공주시
6820,1211301,3.0,충청남도 보령시
6821,1211302,4.0,전라북도 군산시
6822,1211302,3.0,전라북도 진안군
6823,1211302,4.0,경상남도 통영시
6825,1211501,3.0,충청남도 예산군
6826,1211602,4.0,인천광역시 동구
6827,1211601,4.0,충청남도 부여군
6828,1211601,4.0,충청남도 부여군
6829,1211602,3.0,충청남도 예산군
6830,1211706,4.0,전라북도 전주시
6831,1211701,4.0,전라북도 군산시
6832,1211706,4.0,전라북도 군산시
6835,1211901,4.0,경기도 시흥시
6836,1211901,4.0,충청남도 서천군
6837,1211901,4.0,전라북도 무주군
6842,1212101,4.0,충청남도 서천군
6843,1212101,4.0,전라북도 군산시
6844,1212101,4.0,전라북도 군산시
6849,1212501,3.0,경기도 고양시
6850,1212501,3.0,경기도 남양주시
6851,1212501,4.0,경기도 남양주시
6852,1212501,4.0,경기도 남양주시
6853,1212501,4.0,충청남도 서천군
6854,1212501,4.0,전라북도 군산시
6855,1212501,3.0,전라북도 군산시
6856,1212603,4.0,충청남도 서천군
6857,1212603,4.0,전라북도 군산시
6858,1212602,4.0,경상남도 통영시
6859,1212602,4.0,경상남도 통영시
6861,1212701,4.0,강원도 속초시
6862,1212701,4.0,충청남도 부여군
6863,1212701,4.0,전라북도 부안군
6864,1212701,4.0,전라남도 여수시
6865,1212701,4.0,전라남도 담양군
6866,1212701,4.0,전라남도 무안군
6867,1212701,4.0,경상북도 영덕군
6871,1213002,4.0,충청남도 청양군
6872,1213001,4.0,충청남도 예산군
6873,1213002,3.0,충청남도 예산군
6874,1213001,4.0,전라북도 전주시
6875,1213001,4.0,경상남도 남해군
6876,1213101,4.0,충청남도 서천군
6877,1213204,4.0,부산광역시 동래구
6878,1213206,4.0,대전광역시 유성구
6879,1213204,4.0,경기도 양평군
6880,1213204,4.0,충청북도 괴산군
6881,1213203,3.0,충청남도 보령시
6882,1213204,4.0,충청남도 서산시
6883,1213201,3.0,충청남도 서천군
6884,1213202,3.0,충청남도 예산군
6885,1213206,4.0,전라북도 전주시
6886,1213204,4.0,전라북도 순창군
6887,1213204,4.0,전라남도 여수시
6888,1213204,3.0,경상북도 성주군
6889,1213201,4.0,경상남도 남해군
6891,1213301,4.0,부산광역시 해운대구
6892,1213301,3.0,강원도 춘천시
6893,1213301,4.0,강원도 정선군
6894,1213301,3.0,강원도 인제군
6895,1213301,4.0,충청남도 공주시
6896,1213301,4.0,충청남도 부여군
6897,1213301,3.0,충청남도 서천군
6898,1213301,4.0,충청남도 태안군
6899,1213301,4.0,전라남도 담양군
6900,1213301,4.0,경상북도 포항시
6901,1213301,3.0,경상북도 구미시
6902,1213301,3.0,경상북도 청송군
6903,1213301,4.0,경상북도 청도군
6904,1213401,4.0,강원도 원주시
6905,1213401,4.0,강원도 속초시
6906,1213401,4.0,충청북도 단양군
6907,1213401,3.0,충청남도 천안시
6908,1213401,3.0,충청남도 서산시
6909,1213402,4.0,충청남도 부여군
6910,1213402,4.0,충청남도 예산군
6911,1213401,4.0,충청남도 태안군
6912,1213401,4.0,충청남도 태안군
6913,1213401,5.0,전라북도 정읍시
6914,1213401,4.0,전라남도 목포시
6915,1213401,4.0,경상북도 상주시
6918,1213501,4.0,전라북도 남원시
6919,1213501,2.0,전라남도 광양시
6920,1213501,4.0,경상북도 경주시
6921,1213603,4.0,충청남도 청양군
6922,1213602,4.0,충청남도 태안군
6923,1213602,4.0,전라북도 정읍시
6924,1213603,5.0,전라남도 여수시
6925,1213704,4.0,서울특별시 강남구
6926,1213703,4.0,서울특별시 강남구
6927,1213704,3.0,충청남도 천안시
6928,1213702,4.0,충청남도 공주시
6929,1213702,4.0,충청남도 공주시
6930,1213703,4.0,전라북도 전주시
6931,1213703,4.0,전라북도 군산시
6932,1213701,4.0,전라북도 무주군
6935,1213803,4.0,경기도 가평군
6936,1213803,4.0,강원도 속초시
6940,1214001,4.0,울산광역시 북구
6941,1214001,4.0,충청남도 홍성군
6942,1214001,4.0,경상북도 안동시
6943,1214101,3.0,충청남도 논산시
6944,1214101,3.0,충청남도 논산시
6945,1214101,4.0,충청남도 논산시
6946,1214101,4.0,충청남도 논산시
6947,1214201,4.0,충청남도 공주시
6948,1214201,4.0,충청남도 논산시
6949,1214201,4.0,충청남도 태안군
6950,1214201,4.0,전라남도 여수시
6951,1214301,3.0,대전광역시 대덕구
6952,1214301,3.0,충청남도 공주시
6953,1214301,4.0,충청남도 공주시
6954,1214301,3.0,전라북도 군산시
6955,1214301,3.0,전라북도 완주군
6956,1214301,4.0,전라북도 완주군
6957,1214301,4.0,전라북도 무주군
6958,1214301,4.0,전라남도 여수시
6959,1214301,4.0,경상북도 영덕군
6960,1214401,4.0,부산광역시 해운대구
6961,1214401,4.0,부산광역시 해운대구
6962,1214401,4.0,대전광역시 서구
6963,1214401,4.0,대전광역시 서구
6964,1214401,3.0,대전광역시 서구
6965,1214401,4.0,대전광역시 서구
6966,1214401,4.0,대전광역시 서구
6967,1214401,4.0,강원도 속초시
6968,1214401,4.0,충청남도 공주시
6969,1214401,4.0,충청남도 보령시
6970,1214401,4.0,충청남도 부여군
6971,1214401,4.0,전라북도 부안군
6972,1214401,4.0,경상남도 남해군
6973,1214401,4.0,경상남도 하동군
6974,1214501,3.0,충청남도 논산시
6977,1214902,4.0,충청남도 논산시
6978,1214902,4.0,충청남도 논산시
6979,1214902,4.0,충청남도 논산시
6980,1214902,4.0,충청남도 논산시
6982,1215002,5.0,전라북도 익산시
6983,1215002,5.0,전라북도 익산시
6984,1215002,4.0,전라북도 익산시
6985,1215002,4.0,전라북도 익산시
6987,1215103,4.0,인천광역시 중구
6988,1215103,3.0,충청남도 논산시
6989,1215104,4.0,전라북도 전주시
6990,1215104,5.0,전라북도 익산시
6993,1215203,4.0,충청남도 논산시
6994,1215204,4.0,전라북도 전주시
6995,1215203,4.0,전라북도 익산시
6996,1215204,4.0,전라북도 고창군
6997,1215204,4.0,전라남도 장성군
7000,1215302,3.0,서울특별시 강남구
7001,1215302,3.0,서울특별시 강북구
7002,1215302,4.0,충청남도 홍성군
7003,1215301,3.0,전라북도 군산시
7004,1215402,4.0,강원도 정선군
7005,1215402,3.0,충청남도 보령시
7006,1215402,3.0,충청남도 보령시
7007,1215402,4.0,충청남도 홍성군
7008,1215402,4.0,전라북도 김제시
7009,1215402,4.0,전라북도 김제시
7010,1215402,5.0,전라남도 여수시
7012,1215503,3.0,대전광역시 서구
7013,1215501,3.0,전라북도 정읍시
7014,1215501,4.0,전라남도 여수시
7015,1215502,3.0,경상남도 함안군
7017,1215604,3.0,대전광역시 중구
7018,1215604,4.0,전라북도 전주시
7019,1215602,4.0,전라북도 김제시
7020,1215601,3.0,전라북도 부안군
7021,1215601,4.0,전라남도 여수시
7022,1215601,4.0,전라남도 여수시
7023,1215601,3.0,전라남도 고흥군
7024,1215601,4.0,경상남도 통영시
7025,1215601,3.0,경상남도 통영시
7026,1215601,4.0,경상남도 통영시
7027,1215601,3.0,경상남도 통영시
7028,1215601,4.0,경상남도 통영시
7029,1215701,3.0,광주광역시 북구
7030,1215701,5.0,전라북도 정읍시
7031,1215904,4.0,서울특별시 동대문구
7032,1215903,4.0,부산광역시 동래구
7033,1215904,4.0,전라북도 전주시
7034,1215904,3.0,전라북도 군산시
7037,1216003,3.0,경기도 가평군
7038,1216002,4.0,경상남도 하동군
7040,1216102,4.0,서울특별시 관악구
7041,1216102,3.0,전라북도 완주군
7042,1216201,3.0,부산광역시 영도구
7043,1216201,4.0,부산광역시 영도구
7044,1216201,4.0,강원도 속초시
7045,1216202,3.0,강원도 속초시
7046,1216201,4.0,강원도 원주시
7047,1216201,3.0,충청남도 공주시
7048,1216201,4.0,경상남도 통영시
7049,1216201,4.0,제주특별자치도 서귀포시
7050,1216403,3.0,충청남도 보령시
7052,1216601,4.0,서울특별시 노원구
7053,1216601,5.0,강원도 삼척시
7054,1216802,4.0,전라북도 익산시
7055,1216901,5.0,서울특별시 송파구
7056,1216901,5.0,부산광역시 해운대구
7057,1216901,4.0,인천광역시 옹진군
7058,1216901,5.0,충청남도 보령시
7059,1217002,5.0,강원도 동해시
7063,1217101,5.0,인천광역시 연수구
7064,1217101,4.0,충청남도 보령시
7065,1217102,4.0,충청남도 보령시
7066,1217101,4.0,전라북도 군산시
7068,1217301,4.0,충청남도 보령시
7069,1217301,4.0,전라북도 군산시
7070,1217301,4.0,전라북도 군산시
7071,1217403,5.0,서울특별시 양천구
7072,1217403,5.0,서울특별시 중구
7073,1217403,4.0,서울특별시 중구
7074,1217402,4.0,인천광역시 중구
7075,1217403,5.0,경기도 가평군
7076,1217402,4.0,전라북도 익산시
7077,1217402,5.0,전라북도 익산시
7079,1217501,5.0,강원도 삼척시
7080,1217501,4.0,전라북도 정읍시
7082,1217602,4.0,서울특별시 강남구
7083,1217602,4.0,충청남도 보령시
7084,1217602,5.0,경상남도 창원시
7085,1217602,4.0,제주특별자치도 서귀포시
7089,1217802,5.0,경기도 가평군
7090,1217801,4.0,충청남도 보령시
7091,1217801,5.0,충청남도 부여군
7092,1217802,5.0,충청남도 예산군
7093,1217802,4.0,충청남도 예산군
7094,1217801,4.0,전라북도 군산시
7095,1217802,4.0,전라북도 남원시
7096,1218001,4.0,강원도 동해시
7097,1218001,4.0,충청남도 서산시
7098,1218001,4.0,전라북도 군산시
7099,1218002,5.0,전라북도 군산시
7100,1218002,4.0,전라북도 군산시
7101,1218001,4.0,경상북도 안동시
7102,1218102,4.0,경기도 가평군
7103,1218102,4.0,충청남도 보령시
7104,1218102,4.0,충청남도 부여군
7105,1218101,4.0,충청남도 태안군
7106,1218101,4.0,충청남도 태안군
7107,1218101,4.0,전라북도 전주시
7108,1218102,4.0,전라북도 군산시
7109,1218102,5.0,전라북도 군산시
7110,1218102,4.0,전라북도 군산시
7111,1218101,4.0,경상남도 김해시
7113,1218202,5.0,충청남도 보령시
7114,1218202,4.0,전라북도 김제시
7115,1218202,5.0,전라북도 부안군
7120,1218402,4.0,충청남도 보령시
7121,1218402,4.0,충청남도 보령시
7122,1218402,4.0,충청남도 보령시
7123,1218402,4.0,충청남도 보령시
7124,1218402,4.0,전라북도 군산시
7125,1218402,4.0,전라북도 군산시
7128,1218701,4.0,충청남도 보령시
7129,1218701,5.0,충청남도 보령시
7131,1218801,4.0,충청북도 괴산군
7132,1218801,4.0,충청남도 서산시
7133,1218801,4.0,충청남도 부여군
7134,1218801,4.0,충청남도 청양군
7135,1218801,5.0,전라북도 군산시
7136,1218801,4.0,전라남도 광양시
7137,1218801,4.0,전라남도 곡성군
7138,1218801,5.0,경상북도 울릉군
7139,1219101,4.0,서울특별시 용산구
7140,1219101,4.0,전라북도 남원시
7141,1219101,4.0,전라북도 김제시
7142,1219101,4.0,전라북도 임실군
7143,1219101,4.0,전라남도 구례군
7144,1219101,4.0,경상남도 함양군
7145,1219202,4.0,경기도 가평군
7146,1219202,4.0,전라북도 진안군
7147,1219202,4.0,전라북도 진안군
7148,1219202,4.0,전라북도 진안군
7149,1219202,3.0,전라북도 군산시
7150,1219202,4.0,전라북도 군산시
7151,1219202,4.0,전라북도 남원시
7152,1219202,4.0,전라북도 남원시
7153,1219202,4.0,전라북도 완주군
7154,1219202,4.0,경상남도 창원시
7155,1219301,4.0,서울특별시 강북구
7156,1219301,5.0,경기도 수원시
7160,1219501,4.0,대전광역시 유성구
7161,1219501,4.0,경기도 수원시
7162,1219501,4.0,강원도 정선군
7163,1219501,4.0,충청남도 보령시
7164,1219501,4.0,전라북도 김제시
7165,1219501,4.0,전라북도 군산시
7166,1219501,3.0,전라북도 군산시
7167,1219501,4.0,전라북도 정읍시
7168,1219501,4.0,전라북도 정읍시
7169,1219501,4.0,전라북도 완주군
7170,1219501,4.0,전라북도 진안군
7171,1219501,4.0,전라북도 임실군
7172,1219501,4.0,전라북도 임실군
7173,1219502,4.0,전라북도 부안군
7174,1219501,4.0,전라남도 무안군
7175,1219501,4.0,경상남도 통영시
7176,1219901,3.0,인천광역시 연수구
7177,1219901,4.0,경기도 성남시
7178,1219901,3.0,강원도 원주시
7179,1219901,4.0,전라남도 여수시
7180,1219901,4.0,경상북도 안동시
7181,1219901,4.0,경상남도 통영시
7183,1220101,4.0,전라북도 김제시
7186,1220405,4.0,대전광역시 중구
7187,1220401,4.0,충청남도 서천군
7188,1220402,4.0,충청남도 서천군
7189,1220402,4.0,충청남도 서천군
7190,1220402,4.0,전라북도 군산시
7191,1220402,4.0,전라북도 김제시
7192,1220402,4.0,전라북도 임실군
7193,1220402,4.0,전라북도 부안군
7194,1220402,4.0,전라남도 곡성군
7195,1220402,4.0,경상남도 거제시
7199,1220505,4.0,부산광역시 해운대구
7200,1220505,4.0,충청북도 단양군
7201,1220505,4.0,경상북도 경주시
7207,1220602,3.0,서울특별시 종로구
7208,1220602,4.0,서울특별시 성동구
7209,1220602,4.0,서울특별시 강북구
7210,1220602,4.0,전라북도 진안군
7211,1220602,4.0,전라북도 고창군
7212,1220602,4.0,전라북도 부안군
7213,1220604,4.0,전라북도 부안군
7216,1220902,4.0,강원도 평창군
7217,1220902,4.0,전라북도 남원시
7218,1220902,4.0,전라북도 남원시
7219,1220902,4.0,전라북도 부안군
7220,1220902,4.0,전라북도 부안군
7221,1220902,4.0,전라북도 부안군
7222,1220902,4.0,전라북도 부안군
7230,1221003,1.0,대구광역시 달서구
7231,1221003,3.0,경기도 가평군
7232,1221001,3.0,전라북도 군산시
7233,1221002,4.0,전라북도 군산시
7234,1221003,4.0,전라북도 군산시
7235,1221003,4.0,전라북도 군산시
7236,1221001,4.0,전라북도 정읍시
7237,1221003,4.0,전라북도 정읍시
7238,1221002,4.0,전라북도 김제시
7239,1221001,4.0,전라북도 완주군
7240,1221002,4.0,전라북도 완주군
7241,1221004,4.0,전라북도 진안군
7242,1221002,4.0,전라북도 임실군
7243,1221002,3.0,전라북도 임실군
7244,1221001,4.0,전라북도 고창군
7245,1221001,3.0,전라북도 고창군
7246,1221003,4.0,전라북도 고창군
7247,1221004,3.0,전라북도 고창군
7248,1221003,4.0,전라남도 여수시
7249,1221001,3.0,전라남도 담양군
7250,1221001,2.0,전라남도 신안군
7251,1221002,2.0,전라남도 신안군
7252,1221001,4.0,경상남도 남해군
7253,1221002,3.0,경상남도 남해군
7254,1221003,3.0,경상남도 남해군
7255,1221001,4.0,경상남도 함양군
7256,1221002,4.0,경상남도 함양군
7257,1221003,4.0,제주특별자치도 서귀포시
7259,1221101,4.0,서울특별시 강남구
7260,1221103,4.0,강원도 강릉시
7263,1221204,3.0,대전광역시 유성구
7264,1221204,4.0,전라남도 순천시
7269,1221502,4.0,충청북도 단양군
7270,1221501,4.0,전라북도 임실군
7271,1221502,5.0,전라북도 부안군
7272,1221502,4.0,전라남도 여수시
7275,1221701,4.0,경기도 광주시
7276,1221702,5.0,강원도 양양군
7277,1221701,5.0,충청남도 보령시
7278,1221701,4.0,전라북도 완주군
7279,1221701,4.0,전라북도 임실군
7280,1221701,4.0,전라북도 고창군
7283,1222001,4.0,경기도 광명시
7284,1222001,5.0,강원도 춘천시
7285,1222002,4.0,전라북도 부안군
7289,1222302,5.0,경기도 수원시
7290,1222302,5.0,충청남도 보령시
7291,1222302,5.0,전라북도 군산시
7292,1222302,5.0,전라북도 군산시
7293,1222302,4.0,전라북도 군산시
7294,1222302,5.0,전라북도 정읍시
7295,1222302,4.0,전라북도 무주군
7296,1222302,5.0,전라북도 임실군
7297,1222302,5.0,전라북도 순창군
7298,1222302,4.0,전라북도 고창군
7299,1222302,4.0,전라북도 부안군
7306,1223102,5.0,서울특별시 종로구
7307,1223102,4.0,서울특별시 성북구
7308,1223102,4.0,서울특별시 성북구
7309,1223102,4.0,대구광역시 북구
7310,1223102,4.0,충청남도 서천군
7311,1223101,5.0,전라북도 고창군
7312,1223102,4.0,전라남도 순천시
7313,1223201,4.0,전라남도 순천시
7314,1223201,4.0,전라남도 순천시
7315,1223201,4.0,경상남도 통영시
7316,1223201,4.0,경상남도 통영시
7318,1223303,4.0,전라북도 진안군
7319,1223301,4.0,전라북도 고창군
7326,1223601,3.0,서울특별시 용산구
7327,1223601,4.0,충청남도 보령시
7328,1223601,4.0,충청남도 보령시
7329,1223601,4.0,충청남도 서천군
7330,1223601,4.0,전라북도 남원시
7331,1223601,4.0,전라북도 무주군
7332,1223601,4.0,전라남도 순천시
7333,1223601,4.0,전라남도 해남군
7334,1223601,4.0,전라남도 해남군
7335,1223601,4.0,전라남도 완도군
7336,1223601,4.0,전라남도 완도군
7337,1223601,4.0,전라남도 완도군
7338,1223601,4.0,경상남도 통영시
7339,1223601,4.0,경상남도 통영시
7340,1223601,4.0,경상남도 거제시
7341,1223601,4.0,경상남도 거제시
7342,1223601,4.0,제주특별자치도 서귀포시
7344,1224002,4.0,전라북도 정읍시
7345,1224002,4.0,전라북도 정읍시
7346,1224002,4.0,전라북도 정읍시
7347,1224002,4.0,전라북도 부안군
7348,1224001,4.0,전라남도 구례군
7350,1224201,5.0,전라남도 영광군
7351,1224201,5.0,전라남도 영광군
7352,1224201,4.0,전라남도 영광군
7356,1224703,3.0,서울특별시 송파구
7357,1224704,5.0,서울특별시 송파구
7358,1224702,5.0,전라북도 익산시
7359,1224701,4.0,전라북도 남원시
7360,1224701,4.0,전라북도 완주군
7361,1224701,4.0,전라북도 완주군
7362,1224702,4.0,전라북도 완주군
7363,1224702,4.0,전라북도 무주군
7364,1224704,4.0,전라북도 무주군
7365,1224704,4.0,전라북도 무주군
7366,1224702,4.0,전라북도 장수군
7367,1224702,4.0,전라북도 임실군
7368,1224702,4.0,전라북도 고창군
7369,1224702,4.0,전라북도 고창군
7370,1224702,4.0,전라북도 부안군
7371,1224704,4.0,전라남도 여수시
7372,1224705,4.0,전라남도 여수시
7373,1224702,4.0,전라남도 담양군
7374,1224702,4.0,전라남도 강진군
7375,1224702,4.0,경상북도 칠곡군
7376,1224702,4.0,경상북도 봉화군
7377,1224702,4.0,경상남도 남해군
7378,1224901,4.0,전라북도 전주시
7379,1224901,4.0,전라북도 전주시
7381,1225002,4.0,전라북도 군산시
7383,1225201,4.0,광주광역시 남구
7389,1225502,4.0,광주광역시 동구
7390,1225501,4.0,광주광역시 서구
7391,1225501,4.0,광주광역시 서구
7392,1225502,4.0,광주광역시 서구
7393,1225602,4.0,충청남도 태안군
7394,1225602,5.0,전라남도 여수시
7395,1225701,4.0,충청남도 태안군
7396,1225701,4.0,전라북도 남원시
7397,1225701,4.0,전라북도 남원시
7398,1225802,4.0,충청남도 태안군
7399,1225802,5.0,경상남도 통영시
7401,1225901,4.0,충청남도 태안군
7402,1226001,4.0,전라남도 목포시
7403,1226001,4.0,전라남도 여수시
7404,1226001,5.0,전라남도 여수시
7405,1226001,5.0,경상남도 통영시
7408,1226202,4.0,서울특별시 용산구
7409,1226201,4.0,전라북도 전주시
7410,1226201,4.0,전라북도 전주시
7411,1226201,4.0,전라북도 전주시
7412,1226201,4.0,전라북도 전주시
7413,1226201,4.0,전라북도 전주시
7414,1226201,4.0,전라북도 전주시
7415,1226201,4.0,전라북도 전주시
7416,1226201,4.0,전라북도 전주시
7417,1226202,4.0,전라북도 전주시
7418,1226202,4.0,전라북도 전주시
7419,1226202,4.0,전라북도 전주시
7420,1226301,4.0,대전광역시 유성구
7421,1226301,4.0,충청남도 보령시
7422,1226305,4.0,전라북도 전주시
7427,1226502,4.0,전라북도 전주시
7428,1226502,4.0,전라북도 전주시
7429,1226502,4.0,전라북도 전주시
7430,1226502,4.0,전라북도 전주시
7431,1226502,4.0,전라북도 전주시
7432,1226502,4.0,전라북도 전주시
7433,1226502,3.0,전라북도 전주시
7434,1226502,3.0,전라북도 전주시
7435,1226502,4.0,전라북도 전주시
7436,1226502,4.0,전라북도 전주시
7437,1226502,4.0,전라북도 전주시
7438,1226502,4.0,전라북도 전주시
7439,1226602,4.0,서울특별시 송파구
7440,1226602,4.0,전라북도 전주시
7443,1226801,4.0,충청남도 서천군
7444,1226801,4.0,경상남도 사천시
7445,1226801,4.0,경상남도 창원시
7450,1227002,4.0,경상남도 사천시
7451,1227002,4.0,경상남도 사천시
7453,1227102,4.0,경상북도 경주시
7454,1227102,4.0,경상북도 경주시
7457,1227201,4.0,전라북도 전주시
7458,1227201,4.0,전라북도 전주시
7464,1227502,3.0,서울특별시 강남구
7468,1227601,3.0,서울특별시 강남구
7469,1227601,4.0,경기도 수원시
7470,1227601,4.0,충청북도 청주시
7471,1227601,4.0,충청남도 서천군
7472,1227601,4.0,충청남도 부여군
7473,1227601,4.0,충청남도 부여군
7474,1227601,4.0,전라북도 남원시
7475,1227601,4.0,전라남도 장흥군
7476,1227601,4.0,전라남도 장흥군
7483,1227902,3.0,서울특별시 종로구
7484,1227901,3.0,대구광역시 중구
7485,1227902,4.0,충청북도 보은군
