,userID,sex,age,living_area,living_area_size,occupation,family_size,marry,income_per_year
2679,1147202,여성,46,경기도,중소도시,가정주부,4,배우자 있음,4500
2680,1147203,남성,20,경기도,중소도시,대학생,4,미혼,4500
2681,1147204,남성,18,경기도,중소도시,고등학생,4,미혼,4500
2682,1147401,남성,56,경기도,중소도시,판매 종사자,3,배우자 있음,10000
2683,1147402,여성,55,경기도,중소도시,가정주부,3,배우자 있음,10000
2684,1147403,여성,27,경기도,중소도시,서비스 종사자,3,미혼,10000
2685,1147501,남성,45,경기도,중소도시,전문가 및 관련 종사자,5,배우자 있음,3600
2686,1147502,여성,42,경기도,중소도시,가정주부,5,배우자 있음,3600
2687,1147503,남성,18,경기도,중소도시,고등학생,5,미혼,3600
2688,1147504,여성,15,경기도,중소도시,중학생,5,미혼,3600
2689,1147701,남성,45,경기도,읍/면,사무 종사자,4,배우자 있음,5200
2690,1147702,여성,46,경기도,읍/면,가정주부,4,배우자 있음,5200
2691,1147801,남성,45,경기도,중소도시,전문가 및 관련 종사자,4,배우자 있음,8000
2692,1147802,여성,42,경기도,중소도시,가정주부,4,배우자 있음,8000
2693,1147901,남성,70,경기도,중소도시,판매 종사자,3,배우자 있음,4300
2694,1147902,여성,61,경기도,중소도시,서비스 종사자,3,배우자 있음,4300
2695,1147904,남성,31,경기도,중소도시,사무 종사자,3,미혼,4300
2696,1148001,남성,54,경기도,중소도시,전문가 및 관련 종사자,4,배우자 있음,12000
2697,1148002,여성,45,경기도,중소도시,전문가 및 관련 종사자,4,배우자 있음,12000
2698,1148003,여성,21,경기도,중소도시,대학생,4,미혼,12000
2699,1148004,남성,20,경기도,중소도시,대학생,4,미혼,12000
2700,1148101,남성,46,경기도,중소도시,판매 종사자,4,배우자 있음,8000
2701,1148102,여성,46,경기도,중소도시,은퇴/무직,4,배우자 있음,8000
2702,1148103,남성,24,경기도,중소도시,은퇴/무직,4,미혼,8000
2703,1148104,남성,19,경기도,중소도시,대학생,4,미혼,8000
2704,1148202,여성,70,경기도,중소도시,가정주부,2,배우자 있음,3000
2705,1148203,남성,45,경기도,중소도시,사무 종사자,2,미혼,3000
2706,1148301,남성,78,경기도,중소도시,은퇴/무직,6,배우자 있음,1500
2707,1148302,여성,73,경기도,중소도시,은퇴/무직,6,배우자 있음,1500
2708,1148303,남성,49,경기도,중소도시,판매 종사자,6,배우자 있음,1500
2709,1148304,여성,48,경기도,중소도시,판매 종사자,6,배우자 있음,1500
2710,1148305,남성,18,경기도,중소도시,고등학생,6,미혼,1500
2711,1148401,여성,59,경기도,중소도시,판매 종사자,3,사별,500
2712,1148402,여성,85,경기도,중소도시,은퇴/무직,3,사별,500
2713,1148403,여성,26,경기도,중소도시,서비스 종사자,3,미혼,500
2714,1148501,여성,61,경기도,중소도시,서비스 종사자,2,사별,4000
2715,1148502,남성,32,경기도,중소도시,사무 종사자,2,미혼,4000
2716,1148601,남성,85,경기도,중소도시,은퇴/무직,2,배우자 있음,1000
2717,1148701,여성,61,경기도,중소도시,단순노무자,1,이혼,1800
2718,1148801,여성,56,경기도,중소도시,가정주부,4,사별,3500
2719,1148802,남성,33,경기도,중소도시,서비스 종사자,4,미혼,3500
2720,1148803,남성,29,경기도,중소도시,서비스 종사자,4,미혼,3500
2721,1148901,여성,52,경기도,중소도시,사무 종사자,2,이혼,8000
2722,1148902,남성,31,경기도,중소도시,사무 종사자,2,미혼,8000
2723,1149101,남성,68,경기도,중소도시,관리자,3,배우자 있음,6000
2724,1149102,여성,47,경기도,중소도시,사무 종사자,3,배우자 있음,6000
2725,1149103,남성,39,경기도,중소도시,판매 종사자,3,미혼,6000
2726,1149201,남성,77,경기도,중소도시,은퇴/무직,2,배우자 있음,3000
2727,1149202,여성,74,경기도,중소도시,사무 종사자,2,배우자 있음,3000
2728,1149301,남성,39,경기도,읍/면,강치/기계 조작 및 조립 종사자,5,배우자 있음,8000
2729,1149302,여성,37,경기도,읍/면,가정주부,5,배우자 있음,8000
2730,1149501,남성,65,경기도,중소도시,단순노무자,5,배우자 있음,4500
2731,1149502,여성,58,경기도,중소도시,가정주부,5,배우자 있음,4500
2732,1149503,여성,39,경기도,중소도시,판매 종사자,5,이혼,4500
2733,1149504,여성,35,경기도,중소도시,전문가 및 관련 종사자,5,미혼,4500
2734,1149505,여성,17,경기도,중소도시,고등학생,5,미혼,4500
2735,1149601,남성,42,경기도,중소도시,전문가 및 관련 종사자,4,배우자 있음,5000
2736,1149602,여성,38,경기도,중소도시,가정주부,4,배우자 있음,5000
2737,1149701,남성,53,경기도,중소도시,판매 종사자,4,배우자 있음,5000
2738,1149702,여성,47,경기도,중소도시,가정주부,4,배우자 있음,5000
2739,1149703,남성,27,경기도,중소도시,대학생,4,미혼,5000
2740,1149704,남성,24,경기도,중소도시,대학생,4,미혼,5000
2741,1149801,남성,48,경기도,중소도시,기능원 및 관련 기능 종사자,5,배우자 있음,4000
2742,1149802,여성,43,경기도,중소도시,서비스 종사자,5,배우자 있음,4000
2743,1149803,여성,78,경기도,중소도시,가정주부,5,사별,4000
2744,1149901,남성,61,경기도,중소도시,단순노무자,2,배우자 있음,3600
2745,1149902,여성,56,경기도,중소도시,단순노무자,2,배우자 있음,3600
2746,1150101,남성,55,경기도,중소도시,강치/기계 조작 및 조립 종사자,4,배우자 있음,3500
2747,1150102,여성,49,경기도,중소도시,가정주부,4,배우자 있음,3500
2748,1150401,남성,46,경기도,중소도시,단순노무자,4,배우자 있음,4000
2749,1150402,여성,44,경기도,중소도시,가정주부,4,배우자 있음,4000
2750,1150403,남성,15,경기도,중소도시,중학생,4,미혼,4000
2751,1150501,남성,42,경기도,중소도시,서비스 종사자,4,배우자 있음,4500
2752,1150502,여성,41,경기도,중소도시,가정주부,4,배우자 있음,4500
2753,1150601,남성,54,경기도,중소도시,전문가 및 관련 종사자,5,배우자 있음,6000
2754,1150602,여성,41,경기도,중소도시,가정주부,5,배우자 있음,6000
2755,1150604,여성,60,경기도,중소도시,가정주부,5,배우자 있음,6000
2756,1150606,남성,61,경기도,중소도시,은퇴/무직,5,배우자 있음,6000
2757,1150801,남성,57,경기도,중소도시,서비스 종사자,4,배우자 있음,4000
2758,1150802,여성,54,경기도,중소도시,서비스 종사자,4,배우자 있음,4000
2759,1150803,여성,28,경기도,중소도시,사무 종사자,4,미혼,4000
2760,1150804,여성,23,경기도,중소도시,은퇴/무직,4,미혼,4000
2761,1150901,남성,71,경기도,중소도시,단순노무자,3,배우자 있음,3000
2762,1150902,여성,70,경기도,중소도시,가정주부,3,배우자 있음,3000
2763,1150903,남성,35,경기도,중소도시,단순노무자,3,미혼,3000
2764,1151301,남성,54,경기도,중소도시,은퇴/무직,1,미혼,1200
2765,1151401,남성,51,경기도,중소도시,판매 종사자,4,배우자 있음,5000
2766,1151402,여성,51,경기도,중소도시,가정주부,4,배우자 있음,5000
2767,1151403,여성,27,경기도,중소도시,은퇴/무직,4,미혼,5000
2768,1151501,남성,71,경기도,중소도시,은퇴/무직,1,미혼,1800
2769,1151601,남성,56,경기도,중소도시,은퇴/무직,2,이혼,1000
2770,1151602,여성,82,경기도,중소도시,가정주부,2,사별,1000
2771,1151701,남성,49,경기도,중소도시,전문가 및 관련 종사자,5,배우자 있음,3600
2772,1151702,여성,46,경기도,중소도시,가정주부,5,배우자 있음,3600
2773,1151704,여성,72,경기도,중소도시,은퇴/무직,5,사별,3600
2774,1151901,남성,47,경기도,중소도시,강치/기계 조작 및 조립 종사자,4,배우자 있음,5000
2775,1151902,여성,47,경기도,중소도시,단순노무자,4,배우자 있음,5000
2776,1152001,남성,80,경기도,중소도시,은퇴/무직,3,배우자 있음,2000
2777,1152002,여성,71,경기도,중소도시,단순노무자,3,배우자 있음,2000
2778,1152004,남성,34,경기도,중소도시,은퇴/무직,3,미혼,2000
2779,1152101,남성,55,경기도,중소도시,판매 종사자,4,배우자 있음,6000
2780,1152102,여성,53,경기도,중소도시,판매 종사자,4,배우자 있음,6000
2781,1152103,남성,25,경기도,중소도시,대학생,4,미혼,6000
2782,1152104,남성,22,경기도,중소도시,대학생,4,미혼,6000
2783,1152301,남성,53,경기도,중소도시,판매 종사자,4,배우자 있음,6000
2784,1152302,여성,52,경기도,중소도시,가정주부,4,배우자 있음,6000
2785,1152303,남성,25,경기도,중소도시,국인,4,미혼,6000
2786,1152304,남성,24,경기도,중소도시,대학생,4,미혼,6000
2787,1152501,남성,51,경기도,중소도시,사무 종사자,4,배우자 있음,7000
2788,1152502,여성,47,경기도,중소도시,사무 종사자,4,배우자 있음,7000
2789,1152503,여성,19,경기도,중소도시,대학생,4,미혼,7000
2790,1152504,남성,17,경기도,중소도시,고등학생,4,미혼,7000
2791,1152801,남성,57,경기도,중소도시,사무 종사자,4,배우자 있음,12000
2792,1152802,여성,54,경기도,중소도시,사무 종사자,4,배우자 있음,12000
2793,1152803,남성,30,경기도,중소도시,사무 종사자,4,미혼,12000
2794,1152804,여성,28,경기도,중소도시,사무 종사자,4,미혼,12000
2795,1153101,남성,59,경기도,중소도시,사무 종사자,6,배우자 있음,3000
2796,1153102,여성,55,경기도,중소도시,가정주부,6,배우자 있음,3000
2797,1153103,여성,31,경기도,중소도시,가정주부,6,배우자 있음,3000
2798,1153104,남성,27,경기도,중소도시,기능원 및 관련 기능 종사자,6,배우자 있음,3000
2799,1153201,남성,49,경기도,중소도시,전문가 및 관련 종사자,3,배우자 있음,7000
2800,1153202,여성,42,경기도,중소도시,판매 종사자,3,배우자 있음,7000
2801,1153203,여성,16,경기도,중소도시,고등학생,3,미혼,7000
2802,1153301,남성,37,경기도,중소도시,전문가 및 관련 종사자,2,배우자 있음,5000
2803,1153302,여성,36,경기도,중소도시,전문가 및 관련 종사자,2,배우자 있음,5000
2804,1153401,남성,63,경기도,중소도시,판매 종사자,2,배우자 있음,3000
2805,1153402,여성,60,경기도,중소도시,가정주부,2,배우자 있음,3000
2806,1153601,남성,45,경기도,중소도시,사무 종사자,5,배우자 있음,4800
2807,1153602,여성,48,경기도,중소도시,관리자,5,배우자 있음,4800
2808,1153605,여성,18,경기도,중소도시,고등학생,5,미혼,4800
2809,1153701,남성,60,경기도,중소도시,사무 종사자,3,배우자 있음,6000
2810,1153702,여성,59,경기도,중소도시,사무 종사자,3,배우자 있음,6000
2811,1153703,남성,29,경기도,중소도시,대학생,3,미혼,6000
2812,1153801,남성,46,경기도,중소도시,사무 종사자,3,배우자 있음,3000
2813,1153802,여성,43,경기도,중소도시,가정주부,3,배우자 있음,3000
2814,1153803,여성,84,경기도,중소도시,은퇴/무직,3,사별,3000
2815,1154201,남성,48,경기도,중소도시,단순노무자,4,배우자 있음,5400
2816,1154202,여성,43,경기도,중소도시,가정주부,4,배우자 있음,5400
2817,1154401,남성,48,경기도,중소도시,판매 종사자,4,배우자 있음,5000
2818,1154402,여성,44,경기도,중소도시,전문가 및 관련 종사자,4,배우자 있음,5000
2819,1154404,남성,17,경기도,중소도시,고등학생,4,미혼,5000
2820,1154501,남성,45,경기도,중소도시,사무 종사자,4,배우자 있음,4200
2821,1154502,여성,39,경기도,중소도시,가정주부,4,배우자 있음,4200
2822,1154601,남성,37,인천광역시,대도시,강치/기계 조작 및 조립 종사자,3,배우자 있음,5000
2823,1154602,여성,39,인천광역시,대도시,가정주부,3,배우자 있음,5000
2824,1154701,남성,47,경기도,중소도시,판매 종사자,4,배우자 있음,3960
2825,1154702,여성,44,경기도,중소도시,가정주부,4,배우자 있음,3960
2826,1154901,남성,44,경기도,중소도시,사무 종사자,4,배우자 있음,3600
2827,1154902,여성,39,경기도,중소도시,가정주부,4,배우자 있음,3600
2828,1155001,남성,52,경기도,중소도시,판매 종사자,4,배우자 있음,5000
2829,1155002,여성,51,경기도,중소도시,가정주부,4,배우자 있음,5000
2830,1155003,여성,21,경기도,중소도시,대학생,4,미혼,5000
2831,1155004,남성,18,경기도,중소도시,고등학생,4,미혼,5000
2832,1155101,남성,76,경기도,중소도시,사무 종사자,2,배우자 있음,2400
2833,1155102,여성,74,경기도,중소도시,가정주부,2,배우자 있음,2400
2834,1155201,남성,44,경기도,중소도시,사무 종사자,4,배우자 있음,4800
2835,1155202,여성,43,경기도,중소도시,가정주부,4,배우자 있음,4800
2836,1155203,남성,18,경기도,중소도시,고등학생,4,미혼,4800
2837,1155204,여성,15,경기도,중소도시,중학생,4,미혼,4800
2838,1155301,남성,49,경기도,중소도시,판매 종사자,3,배우자 있음,3600
2839,1155302,여성,46,경기도,중소도시,가정주부,3,배우자 있음,3600
2840,1155304,남성,17,경기도,중소도시,고등학생,3,미혼,3600
2841,1155401,남성,57,경기도,중소도시,은퇴/무직,4,배우자 있음,3000
2842,1155402,여성,55,경기도,중소도시,사무 종사자,4,배우자 있음,3000
2843,1155403,여성,26,경기도,중소도시,대학생,4,미혼,3000
2844,1155404,남성,22,경기도,중소도시,은퇴/무직,4,미혼,3000
2845,1155501,남성,54,경기도,중소도시,판매 종사자,4,배우자 있음,3600
2846,1155502,여성,51,경기도,중소도시,가정주부,4,배우자 있음,3600
2847,1155503,남성,22,경기도,중소도시,대학생,4,미혼,3600
2848,1155504,남성,21,경기도,중소도시,대학생,4,미혼,3600
2849,1155801,남성,75,경기도,중소도시,은퇴/무직,2,배우자 있음,2000
2850,1155802,여성,70,경기도,중소도시,가정주부,2,배우자 있음,2000
2851,1155901,남성,52,경기도,중소도시,사무 종사자,4,배우자 있음,8000
2852,1155902,여성,46,경기도,중소도시,가정주부,4,배우자 있음,8000
2853,1155903,여성,20,경기도,중소도시,대학생,4,미혼,8000
2854,1155904,여성,17,경기도,중소도시,고등학생,4,미혼,8000
2855,1156001,남성,47,경기도,중소도시,판매 종사자,4,배우자 있음,4000
2856,1156002,여성,45,경기도,중소도시,전문가 및 관련 종사자,4,배우자 있음,4000
2857,1156003,남성,18,경기도,중소도시,고등학생,4,미혼,4000
2858,1156004,여성,16,경기도,중소도시,고등학생,4,미혼,4000
2859,1156101,남성,61,경기도,중소도시,단순노무자,1,이혼,1000
2860,1156202,여성,66,경기도,중소도시,판매 종사자,1,사별,600
2861,1156301,남성,40,경기도,중소도시,판매 종사자,4,배우자 있음,8000
2862,1156302,여성,37,경기도,중소도시,서비스 종사자,4,배우자 있음,8000
2863,1156401,남성,51,경기도,중소도시,서비스 종사자,4,배우자 있음,3600
2864,1156402,여성,47,경기도,중소도시,서비스 종사자,4,배우자 있음,3600
2865,1156403,남성,25,경기도,중소도시,은퇴/무직,4,미혼,3600
2866,1156404,남성,22,경기도,중소도시,국인,4,미혼,3600
2867,1156701,여성,63,경기도,중소도시,단순노무자,2,배우자 있음,2400
2868,1156702,남성,67,경기도,중소도시,판매 종사자,2,배우자 있음,2400
2869,1156801,남성,47,광주광역시,대도시,단순노무자,4,배우자 있음,3000
2870,1156802,여성,54,광주광역시,대도시,가정주부,4,배우자 있음,3000
2871,1156803,여성,16,광주광역시,대도시,고등학생,4,미혼,3000
2872,1157201,여성,76,경기도,중소도시,가정주부,1,사별,680
2873,1157301,남성,59,경기도,중소도시,판매 종사자,4,배우자 있음,4800
2874,1157302,여성,55,경기도,중소도시,판매 종사자,4,배우자 있음,4800
2875,1157303,여성,29,경기도,중소도시,대학생,4,미혼,4800
2876,1157304,남성,28,경기도,중소도시,국인,4,미혼,4800
2877,1158001,남성,56,경기도,중소도시,전문가 및 관련 종사자,4,배우자 있음,4800
2878,1158002,여성,55,경기도,중소도시,단순노무자,4,배우자 있음,4800
2879,1158003,남성,28,경기도,중소도시,사무 종사자,4,미혼,4800
2880,1158004,남성,24,경기도,중소도시,대학생,4,미혼,4800
2881,1158101,남성,57,경기도,중소도시,판매 종사자,4,배우자 있음,5000
2882,1158102,여성,54,경기도,중소도시,가정주부,4,배우자 있음,5000
2883,1158103,여성,28,경기도,중소도시,사무 종사자,4,미혼,5000
2884,1158104,여성,26,경기도,중소도시,사무 종사자,4,미혼,5000
2885,1158201,남성,80,경기도,중소도시,은퇴/무직,2,배우자 있음,2000
2886,1158202,여성,75,경기도,중소도시,판매 종사자,2,배우자 있음,2000
2887,1158301,남성,71,경기도,중소도시,사무 종사자,2,배우자 있음,3500
2888,1158302,여성,69,경기도,중소도시,가정주부,2,배우자 있음,3500
2889,1158401,남성,45,경기도,중소도시,사무 종사자,6,배우자 있음,5000
2890,1158402,여성,44,경기도,중소도시,사무 종사자,6,배우자 있음,5000
2891,1158403,남성,81,경기도,중소도시,은퇴/무직,6,배우자 있음,5000
2892,1158404,여성,67,경기도,중소도시,가정주부,6,배우자 있음,5000
2893,1158501,남성,82,경기도,중소도시,서비스 종사자,2,배우자 있음,2760
2894,1158502,여성,74,경기도,중소도시,가정주부,2,배우자 있음,2760
2895,1158601,여성,80,경기도,중소도시,은퇴/무직,1,사별,600
2896,1158701,남성,43,경기도,중소도시,판매 종사자,4,이혼,4000
2897,1158702,여성,67,경기도,중소도시,가정주부,4,사별,4000
2898,1158703,남성,20,경기도,중소도시,대학생,4,미혼,4000
2899,1158704,남성,41,경기도,중소도시,단순노무자,4,미혼,4000
2900,1158901,여성,56,경기도,중소도시,서비스 종사자,3,이혼,4000
2901,1158902,여성,86,경기도,중소도시,은퇴/무직,3,사별,4000
2902,1158903,여성,23,경기도,중소도시,판매 종사자,3,미혼,4000
2903,1159001,남성,46,대구광역시,중소도시,판매 종사자,5,배우자 있음,3000
2904,1159002,여성,45,대구광역시,중소도시,서비스 종사자,5,배우자 있음,3000
2905,1159003,여성,20,대구광역시,중소도시,대학생,5,미혼,3000
2906,1159004,남성,17,대구광역시,중소도시,고등학생,5,미혼,3000
2907,1159005,남성,16,대구광역시,중소도시,고등학생,5,미혼,3000
2908,1159101,남성,78,경기도,중소도시,은퇴/무직,2,배우자 있음,600
2909,1159102,여성,79,경기도,중소도시,은퇴/무직,2,배우자 있음,600
2910,1159201,남성,63,경기도,중소도시,판매 종사자,5,배우자 있음,6500
2911,1159202,여성,57,경기도,중소도시,사무 종사자,5,배우자 있음,6500
2912,1159203,남성,34,경기도,중소도시,사무 종사자,5,미혼,6500
2913,1159204,남성,27,경기도,중소도시,대학생,5,미혼,6500
2914,1159205,여성,20,경기도,중소도시,대학생,5,미혼,6500
2915,1159301,남성,69,경기도,중소도시,은퇴/무직,3,배우자 있음,600
2916,1159302,여성,65,경기도,중소도시,가정주부,3,배우자 있음,600
2917,1159303,남성,33,경기도,중소도시,사무 종사자,3,배우자 있음,600
2918,1159401,남성,46,경기도,중소도시,사무 종사자,4,배우자 있음,2500
2919,1159402,여성,45,경기도,중소도시,가정주부,4,배우자 있음,2500
2920,1159601,남성,46,경기도,중소도시,관리자,4,배우자 있음,9000
2921,1159602,여성,43,경기도,중소도시,기능원 및 관련 기능 종사자,4,배우자 있음,9000
2922,1159603,여성,20,경기도,중소도시,대학생,4,미혼,9000
2923,1159604,남성,18,경기도,중소도시,고등학생,4,미혼,9000
2924,1159701,남성,54,경기도,중소도시,강치/기계 조작 및 조립 종사자,4,배우자 있음,8400
2925,1159702,여성,54,경기도,중소도시,서비스 종사자,4,배우자 있음,8400
2926,1159703,남성,29,경기도,중소도시,사무 종사자,4,미혼,8400
2927,1159704,여성,22,경기도,중소도시,판매 종사자,4,미혼,8400
2928,1159901,남성,78,경기도,중소도시,은퇴/무직,2,배우자 있음,840
2929,1159902,여성,79,경기도,중소도시,가정주부,2,배우자 있음,840
2930,1160001,여성,73,경기도,중소도시,은퇴/무직,1,사별,500
2931,1160101,남성,84,경기도,중소도시,은퇴/무직,2,배우자 있음,2640
2932,1160102,여성,79,경기도,중소도시,가정주부,2,배우자 있음,2640
2933,1160301,남성,55,경기도,중소도시,단순노무자,7,배우자 있음,8000
2934,1160302,여성,49,경기도,중소도시,가정주부,7,배우자 있음,8000
2935,1160303,여성,79,경기도,중소도시,은퇴/무직,7,사별,8000
2936,1160304,남성,25,경기도,중소도시,사무 종사자,7,배우자 있음,8000
2937,1160305,여성,23,경기도,중소도시,서비스 종사자,7,미혼,8000
2938,1160306,여성,22,경기도,중소도시,가정주부,7,배우자 있음,8000
2939,1160701,남성,58,경기도,중소도시,관리자,4,사별,7000
2940,1160703,여성,28,경기도,중소도시,사무 종사자,4,미혼,7000
2941,1160704,여성,21,경기도,중소도시,은퇴/무직,4,미혼,7000
2942,1160801,남성,56,경기도,중소도시,사무 종사자,4,배우자 있음,4000
2943,1160802,여성,49,경기도,중소도시,은퇴/무직,4,배우자 있음,4000
2944,1160804,남성,23,경기도,중소도시,국인,4,미혼,4000
2945,1160805,남성,21,경기도,중소도시,대학생,4,미혼,4000
2946,1161001,여성,76,경기도,중소도시,가정주부,1,사별,600
2947,1161101,남성,74,경기도,읍/면,은퇴/무직,1,사별,600
2948,1161301,남성,42,경기도,중소도시,사무 종사자,3,배우자 있음,5000
2949,1161302,여성,41,경기도,중소도시,판매 종사자,3,배우자 있음,5000
2950,1161401,남성,49,경기도,중소도시,판매 종사자,3,배우자 있음,4000
2951,1161402,여성,54,경기도,중소도시,판매 종사자,3,배우자 있음,4000
2952,1161403,여성,16,경기도,중소도시,고등학생,3,미혼,4000
2953,1161601,남성,54,경기도,중소도시,사무 종사자,4,배우자 있음,3600
2954,1161602,여성,53,경기도,중소도시,가정주부,4,배우자 있음,3600
2955,1161603,남성,18,경기도,중소도시,고등학생,4,미혼,3600
2956,1161604,여성,17,경기도,중소도시,고등학생,4,미혼,3600
2957,1161801,여성,45,경기도,중소도시,서비스 종사자,4,사별,2400
2958,1161802,여성,18,경기도,중소도시,고등학생,4,미혼,2400
2959,1161803,여성,15,경기도,중소도시,중학생,4,미혼,2400
2960,1161804,남성,40,경기도,중소도시,은퇴/무직,4,미혼,2400
2961,1161901,남성,46,경기도,중소도시,판매 종사자,4,배우자 있음,3600
2962,1161902,여성,45,경기도,중소도시,가정주부,4,배우자 있음,3600
2963,1161903,여성,15,경기도,중소도시,중학생,4,미혼,3600
2964,1162101,남성,56,경기도,중소도시,판매 종사자,5,배우자 있음,6000
2965,1162102,여성,50,경기도,중소도시,가정주부,5,배우자 있음,6000
2966,1162103,여성,27,경기도,중소도시,대학원생,5,미혼,6000
2967,1162104,여성,25,경기도,중소도시,은퇴/무직,5,미혼,6000
2968,1162201,남성,46,경기도,중소도시,사무 종사자,4,배우자 있음,5200
2969,1162202,여성,48,경기도,중소도시,가정주부,4,배우자 있음,5200
2970,1162203,남성,19,경기도,중소도시,대학생,4,미혼,5200
2971,1162204,남성,16,경기도,중소도시,고등학생,4,미혼,5200
2972,1162401,남성,67,경기도,중소도시,서비스 종사자,2,배우자 있음,3000
2973,1162402,여성,68,경기도,중소도시,판매 종사자,2,배우자 있음,3000
2974,1162501,여성,86,경기도,중소도시,은퇴/무직,1,사별,600
2975,1162701,남성,58,경기도,중소도시,은퇴/무직,4,배우자 있음,3000
2976,1162702,여성,59,경기도,중소도시,가정주부,4,배우자 있음,3000
2977,1162703,남성,27,경기도,중소도시,사무 종사자,4,미혼,3000
2978,1162704,남성,23,경기도,중소도시,은퇴/무직,4,미혼,3000
2979,1162801,남성,78,경기도,중소도시,은퇴/무직,3,배우자 있음,4000
2980,1162802,여성,71,경기도,중소도시,은퇴/무직,3,배우자 있음,4000
2981,1162803,남성,43,경기도,중소도시,은퇴/무직,3,미혼,4000
2982,1162901,남성,52,경기도,중소도시,기능원 및 관련 기능 종사자,6,배우자 있음,4000
2983,1162902,여성,49,경기도,중소도시,판매 종사자,6,배우자 있음,4000
2984,1162903,여성,23,경기도,중소도시,대학생,6,미혼,4000
2985,1162904,여성,20,경기도,중소도시,대학생,6,미혼,4000
2986,1162905,여성,19,경기도,중소도시,대학생,6,미혼,4000
2987,1163301,남성,49,경기도,중소도시,무응답,2,미혼,2000
2988,1163302,여성,78,경기도,중소도시,가정주부,2,사별,2000
2989,1163401,남성,74,경기도,중소도시,은퇴/무직,2,배우자 있음,1800
2990,1163402,여성,71,경기도,중소도시,가정주부,2,배우자 있음,1800
2991,1163501,여성,59,경기도,중소도시,은퇴/무직,3,이혼,4000
2992,1163503,남성,36,경기도,중소도시,사무 종사자,3,미혼,4000
2993,1163504,여성,38,경기도,중소도시,사무 종사자,3,이혼,4000
2994,1163601,남성,44,경기도,중소도시,사무 종사자,3,배우자 있음,4000
2995,1163602,여성,44,경기도,중소도시,판매 종사자,3,배우자 있음,4000
2996,1163603,여성,17,경기도,중소도시,고등학생,3,미혼,4000
2997,1163701,남성,56,경기도,중소도시,사무 종사자,5,배우자 있음,3500
2998,1163702,여성,47,경기도,중소도시,은퇴/무직,5,배우자 있음,3500
2999,1163703,남성,26,경기도,중소도시,대학생,5,미혼,3500
3000,1163704,남성,26,경기도,중소도시,대학생,5,미혼,3500
3001,1163705,남성,23,경기도,중소도시,국인,5,미혼,3500
3002,1163801,여성,48,경기도,중소도시,은퇴/무직,4,이혼,2500
3003,1163802,남성,23,경기도,중소도시,사무 종사자,4,미혼,2500
3004,1163803,여성,20,경기도,중소도시,대학생,4,미혼,2500
3005,1163804,여성,17,경기도,중소도시,고등학생,4,미혼,2500
3006,1164001,남성,40,경기도,중소도시,사무 종사자,3,배우자 있음,5000
3007,1164002,여성,39,경기도,중소도시,가정주부,3,배우자 있음,5000
3008,1164101,남성,55,인천광역시,중소도시,단순노무자,3,미혼,4000
3009,1164102,여성,78,인천광역시,중소도시,가정주부,3,사별,4000
3010,1164103,남성,45,인천광역시,중소도시,사무 종사자,3,미혼,4000
3011,1164201,여성,75,경기도,중소도시,가정주부,3,사별,5000
3012,1164203,여성,42,경기도,중소도시,판매 종사자,3,미혼,5000
3013,1164204,여성,38,경기도,중소도시,판매 종사자,3,미혼,5000
3014,1164401,여성,73,경기도,중소도시,가정주부,1,사별,1200
3015,1164501,남성,59,경기도,중소도시,판매 종사자,4,배우자 있음,5000
3016,1164502,여성,59,경기도,중소도시,은퇴/무직,4,배우자 있음,5000
3017,1164503,여성,33,경기도,중소도시,사무 종사자,4,미혼,5000
3018,1164504,남성,30,경기도,중소도시,사무 종사자,4,미혼,5000
3019,1164701,남성,46,경기도,중소도시,판매 종사자,4,배우자 있음,3000
3020,1164702,여성,42,경기도,중소도시,가정주부,4,배우자 있음,3000
3021,1164703,여성,20,경기도,중소도시,대학생,4,미혼,3000
3022,1164704,남성,18,경기도,중소도시,고등학생,4,미혼,3000
3023,1164801,남성,51,경기도,중소도시,사무 종사자,4,배우자 있음,4500
3024,1164802,여성,49,경기도,중소도시,가정주부,4,배우자 있음,4500
3025,1164803,남성,21,경기도,중소도시,대학생,4,미혼,4500
3026,1164804,남성,18,경기도,중소도시,고등학생,4,미혼,4500
3027,1164901,남성,46,경기도,읍/면,강치/기계 조작 및 조립 종사자,4,배우자 있음,3600
3028,1164902,여성,40,경기도,읍/면,단순노무자,4,배우자 있음,3600
3029,1164903,남성,17,경기도,읍/면,고등학생,4,미혼,3600
3030,1165001,여성,73,경기도,읍/면,사무 종사자,2,사별,4300
3031,1165003,여성,98,경기도,읍/면,은퇴/무직,2,사별,4300
3032,1165101,남성,74,경기도,읍/면,단순노무자,3,배우자 있음,3000
3033,1165102,여성,71,경기도,읍/면,가정주부,3,배우자 있음,3000
3034,1165103,남성,43,경기도,읍/면,단순노무자,3,미혼,3000
3035,1165201,남성,58,경기도,읍/면,판매 종사자,1,미혼,4000
3036,1165401,여성,65,경기도,읍/면,가정주부,1,사별,1000
3037,1165601,남성,63,경기도,읍/면,판매 종사자,2,배우자 있음,5000
3038,1165602,여성,60,경기도,읍/면,은퇴/무직,2,배우자 있음,5000
3039,1165701,남성,50,경기도,읍/면,서비스 종사자,3,배우자 있음,5000
3040,1165702,여성,52,경기도,읍/면,사무 종사자,3,배우자 있음,5000
3041,1165703,남성,18,경기도,읍/면,고등학생,3,미혼,5000
3042,1165801,남성,46,경기도,읍/면,서비스 종사자,4,배우자 있음,8000
